366.0,24.0,57.0,0.8077381,0.6319183,0.37141567,0.50606006,10.0,29.228653,3.5749378,1.4842305,0.118186,5174.0215,349.85712,870.0
348.0,9.0,109.0,0.51656735,0.39732045,0.16970034,0.35518768,30.0,29.159552,5.1484237,1.3322543,0.08643993,1880.452,30.0,3576.5486
367.0,8.0,26.0,0.8181186,0.5818457,0.32791466,0.4556283,10.0,25.961014,9.197209,0.0,0.12506151,3457.4268,3097.4182,2520.1785
68.0,10.0,101.0,0.5675826,0.4287883,0.18805218,0.3741173,10.0,30.002497,4.1942806,1.7050474,0.09371034,268.32816,390.0,579.39624
14.0,3.0,52.0,0.5377593,0.27106434,0.040426686,0.32812893,30.0,29.793045,3.8518844,1.3225133,0.10335485,715.61163,845.34015,120.0
377.0,7.0,190.0,0.7204301,0.47483322,0.23614922,0.46290067,10.0,25.152441,9.096121,1.0417506,0.09858028,5186.617,706.11615,3531.6
192.0,6.0,12.0,0.6759742,0.44459137,0.20255393,0.40799317,10.0,27.065668,7.904691,0.0,0.106678724,2643.5771,301.49628,573.1492
205.0,13.0,241.0,0.6466877,0.39839265,0.16778523,0.29157183,10.0,29.53804,4.159231,1.5521958,0.12302581,1030.9705,218.40329,1090.367
212.0,15.0,256.0,0.6630855,0.37282723,0.13991164,0.29982707,10.0,28.132156,5.962638,1.3247457,0.107951485,1355.6548,421.07007,1233.2883
61.0,7.0,270.0,0.42871538,0.32989448,0.113685444,0.27425075,30.0,28.963984,6.241103,1.2821177,0.08765777,798.81165,543.3231,424.26407
285.0,11.0,186.0,0.36969867,0.17877296,-0.0041586314,0.23335272,20.0,26.732214,3.6469858,1.3789132,0.12120175,3043.0413,30.0,180.0
1.0,3.0,180.0,0.04277788,0.052955005,-0.033670593,0.043726448,30.0,29.026373,4.6508985,1.218352,0.06946937,523.9275,530.75415,394.58838
260.0,19.0,113.0,0.6167723,0.3365578,0.11901009,0.360392,20.0,26.175238,8.418378,0.0,0.06925257,524.78564,1250.32,942.0191
280.0,26.0,10.0,0.70912886,0.46017587,0.21738207,0.43219754,10.0,28.503159,3.7286496,1.0846977,0.09781829,5684.6636,424.26407,1068.2697
185.0,18.0,299.0,0.7473992,0.5496612,0.31837136,0.43691444,10.0,29.560339,3.5409033,1.206589,0.091914095,6750.2666,818.84064,450.0
577.0,13.0,190.0,0.7473773,0.5021645,0.2610539,0.35811952,10.0,27.002405,3.4355767,1.6700162,0.1134394,15090.507,108.16654,1218.2365
183.0,12.0,283.0,0.63825214,0.3641515,0.12080373,0.34310138,10.0,29.228653,3.5749378,1.6769843,0.118186,3340.928,543.3231,840.5355
31.0,7.0,105.0,0.5720188,0.35022023,0.12856704,0.34574515,10.0,28.963984,6.241103,1.2925811,0.08765777,1320.3408,30.0,192.09373
519.0,14.0,131.0,0.7746212,0.56296915,0.29940364,0.4048703,10.0,25.961014,9.197209,0.0,0.12506151,6484.0264,2903.188,2830.1943
217.0,21.0,324.0,0.6523595,0.483816,0.26575842,0.46731672,10.0,27.594223,5.692454,1.2064272,0.0752236,1462.6346,888.4256,2308.246
44.0,2.0,270.0,0.4479729,0.21049318,0.02990806,0.29690203,30.0,25.60224,9.884448,0.0,0.13635714,2193.2852,591.6925,212.13203
190.0,30.0,260.0,0.3580722,0.18651773,0.044007648,0.28121838,20.0,29.560339,3.5409033,1.1706274,0.091914095,5892.003,1533.2319,785.1751
466.0,12.0,287.0,0.7468355,0.5179215,0.26126695,0.34365022,10.0,28.623755,3.6677933,1.515519,0.1269807,9284.406,468.615,931.4505
270.0,10.0,85.0,0.6289847,0.3614687,0.16327114,0.41803905,10.0,29.3936,3.508863,1.427407,0.1005764,8987.392,60.0,530.75415
131.0,21.0,19.0,0.6651696,0.38129497,0.1313131,0.39113724,10.0,29.53804,4.159231,1.6023039,0.12302581,8222.682,825.409,189.73666
