id,Label,elevation,slope,aspect,ndvi_before,nbr_before,ndmi_before,evi_before,land_cover,temperature,wind_speed,precipitation,soil_moisture,distance_to_water,distance_to_builtup,distance_to_cropland,ndvi_after,nbr_after,dnbr,longitude,latitude
2_61_0,0,181.0,18.0,40.0,0.65922207,0.49525103,0.27398843,0.4522293,10.0,29.560339,3.5409033,1.206589,0.091914095,4414.3857,1667.3632,494.77267,0.49771363,0.35784423,0.13740678,27.439410424925654,37.983913495338214
2_622_0,0,852.0,27.0,83.0,0.7288568,0.52817434,0.2716474,0.34799725,10.0,27.712631,3.6073084,1.7101915,0.122485556,14292.6,1744.133,2294.5588,0.7184177,0.5337889,-0.005614606,27.3698808219348,38.34126331536096
2_623_0,0,30.0,2.0,328.0,0.7131068,0.58003134,0.3688906,0.49569765,40.0,29.121475,3.3592346,1.677021,0.11751095,6098.9346,349.85712,0.0,0.44116706,0.37067044,0.2093609,27.521606273422606,38.17714111295233
2_625_0,0,82.0,2.0,270.0,0.34903917,0.24654257,0.08872648,0.29317275,40.0,26.963556,9.842782,0.0,0.033910353,3588.1055,90.0,0.0,0.27915725,0.19577958,0.050763007,26.323163852878736,38.280357539097665
2_628_0,0,767.0,16.0,280.0,0.7657186,0.53831106,0.2741021,0.3941589,10.0,27.884405,4.5716577,1.3039192,0.100264944,7110.6963,1260.357,550.7268,0.7634281,0.50235534,0.03595574,26.972376308711915,38.329405553610584
2_630_0,0,684.0,8.0,237.0,0.47202364,0.2230186,0.043873437,0.37301803,20.0,25.961014,9.197209,0.0,0.12506151,4715.252,4867.864,1803.9956,0.43977314,0.17190163,0.051116977,26.58187865470515,38.18414797216846
2_633_0,0,210.0,19.0,284.0,0.87431914,0.7063377,0.43213886,0.6040496,10.0,29.793045,3.8518844,1.4460604,0.10335485,3891.3364,1318.9769,1060.6602,0.8755093,0.6585487,0.04778898,27.26396944993712,38.01194093220275
2_634_0,0,26.0,3.0,337.0,0.3948595,0.18190023,0.09161023,0.2426231,40.0,30.095667,3.579256,1.4172525,0.10517105,10228.769,134.16408,0.0,0.77695835,0.55449,-0.37258977,27.3585620493549,38.08254851353455
2_635_0,0,15.0,3.0,111.0,0.2734694,0.20783933,0.11928249,0.1908492,40.0,29.228653,3.5749378,1.6769843,0.118186,6989.9355,318.9044,0.0,0.5524506,0.39883938,-0.19100006,27.438871435755175,38.15612053530393
2_639_0,0,21.0,1.0,52.0,0.31674758,0.04856245,-0.04657294,0.17465787,40.0,29.962683,3.3138762,1.6462935,0.09504954,9432.842,465.72525,0.0,0.8840871,0.73888844,-0.69032604,27.520258800496407,38.10410808035341
2_642_0,0,1086.0,21.0,280.0,0.29482278,0.12791431,-0.018102044,0.24878356,30.0,26.578323,3.5659773,1.866452,0.11990992,12434.412,2323.9836,630.71387,0.2068548,0.0424939,0.08542041,27.352902663064953,38.35635501213417
2_646_0,0,517.0,17.0,151.0,0.5704974,0.34964624,0.12564544,0.31797323,10.0,27.002405,3.4355767,1.6715578,0.1134394,11329.122,750.0,725.6032,0.47723934,0.30592814,0.04371809,27.54451331316764,38.28332197953526
2_649_0,0,311.0,27.0,214.0,0.8302088,0.6373057,0.36999425,0.51481986,10.0,27.594223,5.692454,1.2064272,0.0752236,3971.3474,531.6014,600.0,0.80998594,0.5627027,0.074602984,26.890719449385443,38.28520844163191
2_652_0,0,133.0,1.0,90.0,0.8295964,0.509434,0.30560002,0.36224788,10.0,28.854181,3.8694365,1.5470742,0.12256789,492.0366,60.0,469.57428,0.8339205,0.42177135,0.08766262,27.143505370336698,38.29787468713799
2_655_0,0,317.0,19.0,270.0,0.5162065,0.34076434,0.13273546,0.32392937,10.0,30.065668,3.8014731,1.4781516,0.121629395,7698.961,3444.7786,2452.305,0.44982857,0.24730633,0.09345802,27.296847789335885,38.06125844130091
2_658_0,0,50.0,2.0,212.0,0.36583924,0.17802982,0.028368006,0.22435258,40.0,29.53804,4.159231,1.739595,0.12302581,7946.15,42.426407,0.0,0.6925642,0.501627,-0.32359722,27.2262402080041,38.1175828096152
2_662_0,0,300.0,3.0,69.0,0.513465,0.38264722,0.2008547,0.27715865,10.0,26.30217,3.420451,1.9285188,0.12253618,19170.822,60.0,342.0526,0.4511628,0.34891915,0.033728063,27.495195804069482,38.38114851397587
2_667_0,0,365.0,26.0,302.0,0.30513445,0.1259228,0.029706774,0.22832051,30.0,27.786087,3.879584,1.3217146,0.110621214,1608.0112,362.4914,1359.3013,0.21700814,0.07137315,0.054549642,27.158866561695135,38.5196687307871
2_668_0,0,346.0,15.0,288.0,0.74022955,0.5206297,0.28354052,0.4701399,10.0,25.961014,9.197209,0.0,0.12506151,2808.6475,3727.0095,4811.3306,0.7283286,0.48551252,0.03511716,26.553042734084926,38.16770880246907
2_671_0,0,526.0,5.0,90.0,0.56810814,0.32103825,0.114162296,0.39489013,20.0,25.152441,9.096121,0.0,0.09858028,4662.4673,1806.2391,1355.3229,0.5293515,0.2828728,0.03816544,26.54037648857883,38.46523082456946
2_675_0,0,221.0,9.0,196.0,0.766401,0.51313025,0.26498353,0.45755702,10.0,27.582819,6.863036,1.3750331,0.07605974,5933.1777,335.4102,335.4102,0.73879856,0.41441682,0.09871346,26.80286421459857,38.30137811674606
2_684_0,0,802.0,26.0,355.0,0.78200346,0.5862374,0.33215645,0.56713295,10.0,27.002405,3.4355767,1.7088748,0.1134394,12873.182,510.8816,1621.1107,0.77209896,0.6238425,-0.037605066,27.534003024343434,38.308923965132664
2_689_0,0,1358.0,9.0,222.0,0.20162852,0.052291997,-0.06853025,0.17155486,30.0,26.578323,3.5659773,1.866452,0.11990992,14735.162,3236.943,169.70563,0.084633306,-0.04128695,0.09357895,27.36422143564485,38.39677919991955
2_692_0,0,313.0,5.0,207.0,0.7201557,0.49595636,0.2400998,0.3334802,10.0,28.290949,4.9143434,1.3171654,0.092519365,268.32816,234.3075,1187.9395,0.6466368,0.4402824,0.05567398,27.030317644537632,38.22969255707332
2_695_0,0,684.0,11.0,327.0,0.70495766,0.49641818,0.26941255,0.43432915,10.0,27.087336,3.1778548,5.3940806,0.12977672,26948.484,947.2592,1026.1578,0.6781642,0.47046334,0.02595482,27.50759255499034,38.50080410982059
2_698_0,0,519.0,14.0,170.0,0.42599028,0.24313408,0.061379325,0.2867255,30.0,26.514551,3.3673291,3.2942584,0.12678504,11822.056,1233.2883,84.85281,0.2220812,0.08242785,0.16070624,27.37203677861669,38.51023642030385
2_6_0,0,1196.0,7.0,180.0,0.37698093,0.06513125,-0.06428805,0.24485849,30.0,27.3476,3.7124271,1.5576321,0.118106045,10426.241,666.1081,1250.32,0.3355818,0.01966294,0.045468308,27.334038042098427,38.36201439842412
2_704_0,0,544.0,17.0,52.0,0.57036567,0.28231645,0.07382549,0.3231448,30.0,27.884405,4.5716577,1.4450917,0.100264944,3908.0686,2406.9275,1596.778,0.51348,0.25827646,0.02404,27.04729580340748,38.2957187304561
2_706_0,0,39.0,2.0,148.0,0.5998489,0.37184194,0.16568807,0.4099193,40.0,29.56344,3.107722,1.6976568,0.11234418,6240.5767,607.4537,0.0,0.35170823,0.2163335,0.15550844,27.528074143468245,37.870186780368684
2_708_0,0,39.0,5.0,270.0,0.2617102,0.18119052,0.02493527,0.1821385,20.0,25.60224,9.884448,0.0,0.13635714,3767.7183,84.85281,276.58633,0.18051927,0.14172566,0.039464865,26.501838762890117,38.22753660039143
2_70_0,0,462.0,31.0,202.0,0.7061352,0.51124954,0.26697618,0.36150122,10.0,29.3936,3.508863,1.2744759,0.1005764,11575.841,2124.0762,1905.8856,0.6606085,0.47447816,0.03677139,27.431056092783336,37.91249743025072
2_710_0,0,52.0,0.0,0.0,0.28296575,-0.039128397,-0.14079194,0.15461275,40.0,29.311935,3.8002822,1.8422124,0.12349001,4882.6323,90.0,0.0,0.89830893,0.6999495,-0.7390779,27.199560244065736,38.15558154613346
2_712_0,0,53.0,11.0,75.0,0.22715402,0.07444585,-0.05498733,0.15924427,30.0,29.53804,4.159231,1.739595,0.12302581,7247.4062,90.0,30.0,0.14373341,0.072161004,0.00228485,27.207645081622815,38.12971006595082
2_713_0,0,191.0,20.0,100.0,0.6881855,0.41539675,0.16236916,0.40951812,20.0,26.323328,8.711996,0.0,0.1046834,2064.558,1395.5645,516.1395,0.66906476,0.33486766,0.08052907,26.550886777403036,38.32024273771257
2_715_0,0,195.0,6.0,348.0,0.56694657,0.32387534,0.1269665,0.42892486,30.0,25.08992,10.539397,0.40780807,0.11074003,4033.8567,30.0,384.18747,0.38468403,0.25345397,0.07042137,26.725788763221118,37.769395805490475
2_716_0,0,630.0,16.0,184.0,0.7439937,0.5305911,0.2702237,0.3796527,10.0,26.578323,3.5659773,1.8974668,0.11990992,16982.465,212.13203,1209.3386,0.6561173,0.48016557,0.050425485,27.430517103612885,38.35662450671941
2_720_0,0,185.0,15.0,351.0,0.7085485,0.52535427,0.27957603,0.36801225,10.0,27.3476,3.7124271,1.2556169,0.118106045,5933.1777,956.71313,1782.4141,0.6703506,0.44272548,0.08262881,27.250225226090095,38.399743640357144
2_723_0,0,348.0,13.0,26.0,0.6835443,0.49522203,0.26666668,0.4088586,10.0,29.56344,3.107722,1.506164,0.11234418,10966.795,558.0323,1845.6707,0.5993156,0.43643478,0.05878727,27.466359883449257,37.91680934361449
2_725_0,0,560.0,25.0,299.0,0.7452927,0.5686154,0.30517155,0.42023784,10.0,27.3476,3.7124271,1.2556169,0.118106045,6676.5337,1693.8713,1324.4244,0.7171789,0.5212465,0.047368918,27.288223962608356,38.38465194358393
2_726_0,0,457.0,23.0,166.0,0.17175452,0.13039167,-0.03520649,0.13672513,10.0,27.786087,3.879584,1.3217146,0.110621214,3236.109,901.9978,785.1751,0.14080597,0.09059298,0.0397987,27.156980099598485,38.534221438389835
2_729_0,0,584.0,13.0,98.0,0.3364763,0.21861951,0.08224258,0.21407881,30.0,29.321945,3.2674217,1.4870266,0.092908464,5303.301,771.2976,1060.2358,0.33702093,0.22254334,-0.003923842,27.488188944853363,37.97555916319591
2_732_0,0,69.0,2.0,270.0,0.12628609,0.08101023,-0.03117167,0.09994812,60.0,29.29162,3.7120216,1.630063,0.12569118,13881.963,30.0,67.08204,0.07521308,0.047293436,0.033716794,27.349399233456893,38.19923966894167
2_733_0,0,548.0,11.0,289.0,0.424086,0.25511748,0.08914473,0.31878433,10.0,26.514551,3.3673291,3.335489,0.12678504,16542.002,2954.8096,465.72525,0.38114595,0.2456355,0.009481995,27.41461692308397,38.51239237698573
2_736_0,0,212.0,4.0,212.0,0.5585316,0.30898505,0.13051428,0.3511709,10.0,30.065668,3.8014731,1.6347646,0.121629395,11249.68,1548.7091,792.0227,0.51078683,0.23752601,0.07145904,27.258849052817624,38.11973876629709
2_741_0,0,3.0,1.0,180.0,0.28231898,0.06424555,-0.035824608,0.19460139,30.0,29.793045,3.8518844,1.3225133,0.10335485,1110.0,780.5767,30.0,0.25021222,0.07060429,-0.006358735,27.329456634149437,37.95911999349652
2_742_0,0,416.0,1.0,270.0,0.675942,0.4487597,0.20433241,0.4197264,10.0,25.60224,9.884448,0.0,0.13635714,3206.6338,3076.5728,3271.2383,0.5765416,0.3362573,0.11250239,26.53741204814125,38.20894147401016
2_749_0,0,20.0,1.0,52.0,0.75766754,0.56595075,0.35585633,0.52326494,40.0,30.065668,3.8014731,1.6062163,0.121629395,14272.246,268.32816,0.0,0.04919992,0.028444352,0.5375064,27.338349955462206,38.124589668831334
2_74_0,0,132.0,5.0,291.0,0.49776053,0.2524345,0.06837062,0.29038778,10.0,28.854181,3.8694365,1.7346975,0.12256789,4566.3115,30.0,120.0,0.32718262,0.15369882,0.09873566,27.144852843262868,38.33614291824148
2_750_0,0,396.0,7.0,170.0,0.28429657,0.12428454,-0.0026294354,0.18526974,30.0,28.623755,3.6677933,1.515519,0.1269807,11501.3125,152.97058,60.0,0.20340836,0.07504639,0.049238157,27.335116020439386,38.302725589672235
2_751_0,0,408.0,25.0,216.0,0.7537012,0.5094121,0.28469312,0.42652044,10.0,29.3936,3.508863,1.427407,0.1005764,7620.5312,416.77332,1315.9027,0.7641862,0.46212336,0.047288727,27.350746706383063,37.89471078762515
2_759_0,0,56.0,12.0,215.0,0.34930554,0.06719147,-0.055726577,0.24202085,10.0,29.53804,4.159231,1.6023039,0.12302581,4324.1646,258.06976,42.426407,0.63346845,0.34911525,-0.28192377,27.200907716991935,38.05856349544855
2_75_0,0,258.0,30.0,224.0,0.55,0.30265957,0.10141669,0.34593952,10.0,29.876532,3.6942215,1.764577,0.11131684,8361.824,268.32816,258.06976,0.500238,0.22948901,0.07317057,27.341314395899815,37.83353551677661
2_761_0,0,273.0,4.0,140.0,0.39192507,0.2256924,0.075305894,0.28337798,40.0,27.712631,3.6073084,1.6948999,0.122485556,14577.53,624.2596,0.0,0.33920345,0.20132254,0.024369866,27.400872699236942,38.319164759371624
2_763_0,0,449.0,15.0,356.0,0.73418224,0.48889646,0.2423033,0.36132544,10.0,26.732214,3.6469858,1.6565144,0.12120175,751.79785,218.40329,330.0,0.71375847,0.43707016,0.05182632,27.26935934164183,38.523980644150875
2_774_0,0,650.0,7.0,122.0,0.4437086,0.34153846,0.14084184,0.28055418,10.0,29.3936,3.508863,1.2744759,0.1005764,10916.414,1710.2632,1524.1063,0.30986276,0.26817042,0.07336805,27.446956273312253,37.92004327863732
2_776_0,0,268.0,10.0,353.0,0.61656076,0.35376203,0.1400533,0.3383487,10.0,28.712439,4.187401,1.4057499,0.102149405,3707.5193,1998.3243,2066.301,0.5558975,0.29713553,0.056626514,27.08152161573244,38.21702631156724
2_778_0,0,263.0,8.0,270.0,0.15166204,0.14099483,0.054199655,0.14786306,30.0,26.514551,3.3673291,4.9995265,0.12678504,11016.374,42.426407,60.0,0.07950515,0.069059715,0.071935125,27.35937053311062,38.484903929291676
2_779_0,0,195.0,22.0,112.0,0.6722603,0.37259313,0.14840074,0.37537047,20.0,29.560339,3.5409033,1.2638503,0.091914095,2076.0781,400.2499,474.34164,0.61204946,0.2678718,0.10472131,27.444261327459913,38.007090029668504
2_77_0,0,85.0,10.0,304.0,0.7930698,0.5485774,0.28799298,0.3394185,10.0,29.53804,4.159231,1.6023039,0.12302581,4951.818,593.9697,335.4102,0.8224666,0.489726,0.058851413,27.206297608696644,38.0566770333519
2_780_0,0,290.0,27.0,69.0,0.4438944,0.37120467,0.21296135,0.36148626,10.0,29.259516,4.561995,1.5618181,0.09632087,1477.3286,870.0,2190.2056,0.39423868,0.31292385,0.058280826,27.065621435203525,38.14965266525827
2_781_0,0,517.0,17.0,121.0,0.39385253,0.24964969,0.07482173,0.27438027,20.0,29.3936,3.508863,1.427407,0.1005764,7393.95,201.24612,1504.7924,0.33069068,0.20793806,0.041711625,27.353441652235432,37.89848371181846
2_788_0,0,351.0,8.0,154.0,0.48028675,0.3527124,0.16317548,0.3519023,10.0,27.712631,3.6073084,1.7101915,0.122485556,16059.53,474.34164,60.0,0.25851223,0.24344091,0.109271474,27.384164034952306,38.32455465107634
2_789_0,0,35.0,2.0,232.0,0.45387188,0.2547442,0.11819851,0.29526088,40.0,27.582819,6.863036,1.2171693,0.07605974,3536.5662,379.47333,0.0,0.51864034,0.3402361,-0.085491896,26.819303384297967,38.260953928960674
2_790_0,0,533.0,40.0,291.0,0.7183562,0.54027504,0.30070513,0.47354165,10.0,29.259516,4.561995,1.5618181,0.09632087,1660.8733,2497.2185,3964.0889,0.69716865,0.52544874,0.014826329,27.077748691539142,38.10087414533058
2_791_0,0,140.0,9.0,7.0,0.4167405,0.25058642,0.1040552,0.31917784,40.0,29.876532,3.6942215,1.5666806,0.11131684,3092.9111,67.08204,0.0,0.31029502,0.15388809,0.09669833,27.294422338068756,37.78637396436034
2_794_0,0,50.0,4.0,105.0,0.85511,0.63628584,0.35731187,0.4925209,10.0,29.159552,5.1484237,1.2125137,0.08643993,853.2878,318.9044,960.4686,0.88704896,0.5724038,0.06388207,26.978574684172344,38.08254851353455
2_797_0,0,11.0,1.0,180.0,0.2668518,0.042809654,-0.023640413,0.17258833,40.0,29.962683,3.3138762,1.692344,0.09504954,3120.0,1405.845,0.0,0.7059473,0.5053019,-0.46249223,27.46555139969354,38.05856349544855
2_800_0,0,106.0,8.0,112.0,0.69464105,0.414346,0.1986412,0.5067867,10.0,30.02445,3.3748066,1.7892023,0.119394936,11890.185,256.3201,408.04413,0.71922296,0.46407616,-0.04973014,27.375270713639537,37.76481439754147
2_801_0,0,50.0,2.0,328.0,0.16550279,-0.12042161,-0.23211412,0.09629057,40.0,29.29162,3.7120216,1.7114879,0.12569118,14557.915,952.9428,0.0,0.67706674,0.42907044,-0.54949206,27.294152843483545,38.19061584221412
2_802_0,0,46.0,12.0,81.0,0.37749624,0.16614202,-0.021904912,0.23340772,10.0,26.175238,8.418378,0.0,0.06925257,169.70563,84.85281,1494.5902,0.2923692,0.107330136,0.058811884,26.599395802745505,38.44205429023917
2_808_0,0,88.0,16.0,107.0,0.29357797,0.056388,-0.08550947,0.21446961,20.0,26.963556,9.842782,0.0,0.033910353,1081.6654,212.13203,646.2198,0.22748972,-0.007094746,0.06348275,26.29971782396322,38.31188840557026
2_809_0,0,266.0,15.0,292.0,0.8470948,0.6547945,0.38638103,0.4923764,10.0,30.02445,3.3748066,1.5220268,0.119394936,12397.008,308.8689,641.3267,0.8642735,0.63410246,0.020692056,27.379582627003288,37.82787613048666
2_80_0,0,498.0,26.0,340.0,0.7876594,0.5961834,0.3311088,0.44117078,10.0,27.884405,4.5716577,1.6263013,0.100264944,4431.986,1848.3506,2521.6067,0.76818013,0.5617868,0.034396656,27.00094273474693,38.348270174577095
2_811_0,0,13.0,1.0,0.0,0.24131085,0.13019893,0.03993344,0.15750585,40.0,30.095667,3.579256,1.5831208,0.10517105,11137.437,483.73547,0.0,0.5749599,0.47283098,-0.34263206,27.395213312946993,38.10195212367152
2_812_0,0,130.0,23.0,266.0,0.75668883,0.518528,0.2796382,0.48047683,10.0,29.56344,3.107722,1.5519152,0.11234418,12006.973,1068.2697,94.86833,0.7027265,0.46131587,0.05721211,27.539123421462932,37.92273822448968
2_816_0,0,299.0,24.0,16.0,0.7805501,0.59499127,0.3475145,0.48934245,10.0,29.560339,3.5409033,1.206589,0.091914095,4892.484,2058.6646,780.0,0.77893126,0.55775404,0.03723724,27.435637500732355,37.98121854948586
2_823_0,0,91.0,10.0,124.0,0.6659341,0.3963158,0.16003498,0.38746804,10.0,29.53804,4.159231,1.6474948,0.12302581,4256.1953,189.73666,120.0,0.6595543,0.3484012,0.047914628,27.17853966641735,38.1348304630703
2_825_0,0,95.0,9.0,246.0,0.40207016,0.14151253,-0.056023188,0.24961193,30.0,28.132156,5.962638,1.3247457,0.107951485,3576.926,426.38013,445.98206,0.29710063,0.07968956,0.061822966,26.937072518046023,38.16285789993483
2_830_0,0,256.0,26.0,134.0,0.56723875,0.3276067,0.124342486,0.34412268,10.0,26.175238,8.418378,0.0,0.06925257,3288.6624,758.94666,2792.5793,0.49050215,0.24455918,0.08304753,26.609097607813993,38.36012793632747
2_832_0,0,57.0,12.0,128.0,0.52955973,0.2813488,0.08619919,0.30474123,10.0,26.175238,8.418378,0.0,0.06925257,1171.5375,284.60498,782.30426,0.3897654,0.21886656,0.062482245,26.616643456200592,38.38411295441347
2_833_0,0,291.0,17.0,289.0,0.82796246,0.67808056,0.4402239,0.5879915,10.0,30.450994,2.9015148,1.9024214,0.12334856,4393.2334,510.0,787.4643,0.8397634,0.6362805,0.041800115,27.464473421352608,37.84512378394175
2_836_0,0,348.0,16.0,242.0,0.62984127,0.3319497,0.10969415,0.37575758,10.0,25.152441,9.096121,1.0417506,0.09858028,4954.4526,807.7747,3409.0615,0.5881182,0.2858914,0.046058293,26.4783927339746,38.505924506940076
2_838_0,0,31.0,5.0,90.0,0.18095459,0.07241745,0.010334083,0.11258005,40.0,29.29162,3.7120216,1.630063,0.12569118,17149.533,732.3933,0.0,0.88591313,0.6821217,-0.60970426,27.329187139564198,38.155851040718694
2_83_0,0,361.0,4.0,140.0,0.8085374,0.6641339,0.4080854,0.52537286,10.0,25.961014,9.197209,0.0,0.12506151,6446.6504,4191.42,3971.4607,0.78127587,0.6157314,0.048402477,26.57783623592664,38.22079923576054
2_845_0,0,259.0,6.0,232.0,0.26325208,0.123532936,0.013275934,0.17295091,10.0,27.712631,3.6073084,1.6948999,0.122485556,11667.262,192.09373,84.85281,0.2328047,0.13821955,-0.014686611,27.423240749811498,38.30218660050177
2_84_0,0,395.0,17.0,184.0,0.31901118,0.1990369,0.04964868,0.19845483,30.0,29.121475,3.3592346,1.5647146,0.11751095,5795.5933,150.0,1295.222,0.24411224,0.15290122,0.04613568,27.526996165127315,38.218373784493416
2_860_0,0,236.0,19.0,28.0,0.80142087,0.57205504,0.30471885,0.43857986,10.0,28.132156,5.962638,1.3247457,0.107951485,1008.4642,551.5433,807.21747,0.7973665,0.5204208,0.051634263,26.923328294198996,38.183069993827516
2_861_0,0,190.0,6.0,261.0,0.5924485,0.34362844,0.15020299,0.37050724,10.0,27.712631,3.6073084,1.6033729,0.122485556,7774.4004,876.18494,573.1492,0.50570446,0.274708,0.068920426,27.420006814788678,38.255025048085486
2_862_0,0,468.0,33.0,113.0,0.63652325,0.45814863,0.2623025,0.41453838,10.0,30.095667,3.579256,1.4172525,0.10517105,7539.615,2364.4873,1299.7307,0.5792171,0.40947783,0.04867078,27.397099775043642,38.05101764706195
2_873_0,0,197.0,5.0,14.0,0.2449127,0.09913359,-0.015681172,0.17700104,30.0,28.290949,4.9143434,1.3171654,0.092519365,2961.503,466.6905,134.16408,0.1728801,0.03968894,0.059444647,27.048373781748438,38.21325338737393
2_875_0,0,281.0,5.0,249.0,0.43858853,0.21699193,0.088109486,0.2995566,10.0,26.514551,3.3673291,5.1103535,0.12678504,18870.191,150.0,60.0,0.39055425,0.19219749,0.024794448,27.431864576539056,38.482478478024554
2_876_0,0,149.0,19.0,87.0,0.7258899,0.46793285,0.22752906,0.4258591,10.0,26.323328,8.711996,0.0,0.1046834,3207.0547,201.24612,1142.366,0.6258537,0.3371695,0.13076335,26.605055189035454,38.305151040939364
2_880_0,0,46.0,1.0,180.0,0.6557273,0.3269981,0.13712375,0.30270156,10.0,27.786087,3.879584,1.2993661,0.110621214,3180.566,42.426407,42.426407,0.4968984,0.17672777,0.15027036,27.239984431851127,38.458493459938566
2_881_0,0,254.0,14.0,117.0,0.7542559,0.610131,0.36284128,0.50097567,10.0,27.065668,7.904691,0.0,0.106678724,3806.6914,1080.4166,702.9225,0.68948555,0.56952333,0.040607702,26.685634070020967,38.27658461490436
2_887_0,0,29.0,27.0,243.0,0.34797344,0.12293542,-0.02910338,0.22816288,30.0,29.560339,3.5409033,1.0588709,0.091914095,5661.74,492.0366,192.09373,0.19176698,0.029637542,0.09329788,27.390901399583214,37.99765771918525
2_889_0,0,135.0,7.0,83.0,0.34325817,0.18945386,0.02699189,0.2663894,20.0,27.582819,6.863036,1.1677511,0.07605974,6472.8433,1106.3453,1253.1959,0.35806635,0.256697,-0.067243144,26.781304647779706,38.27496764739294
2_890_0,0,37.0,1.0,270.0,0.3411624,0.24432132,0.053718053,0.24679269,40.0,26.963556,9.842782,0.0,0.033910353,2334.802,123.69317,0.0,0.13448064,0.03862243,0.20569888,26.3078026615203,38.27739309866007
2_891_0,0,202.0,29.0,280.0,0.5848082,0.33073002,0.14301686,0.41026247,10.0,29.259516,4.561995,1.5618181,0.09632087,390.0,1908.0094,2418.6772,0.5375796,0.26321298,0.06751703,27.07855717529486,38.1243201742461
2_893_0,0,15.0,1.0,0.0,0.18018019,0.07196149,-0.024315432,0.1113367,40.0,30.095667,3.579256,1.5831208,0.10517105,13953.709,1101.4536,0.0,0.7531746,0.5597529,-0.48779136,27.36907233817911,38.11434887459237
